Cbfa2t3h,Cdh1,Cdh5,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,HoxB4,HoxD8,Ikaros,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,labels
-3.1920495,-14,0.2683705,-1.4766874,-14,-1.6951007,-0.3771267,0.37858766,-3.9348269,2.1793242,0.26878726,-1.3654127,-14,-14,-14,-14,-1.9560344,-14,-2.7072988,-14,-4.820973,-3.0862117,1.2674054,-3.7574627,-4.051884,-6.189586,-0.25652498,-14,-3.4136693,-6.7800283,-4.0175085,-14,-5.384965,-2.9151728,-1.817431,-5.39039,-3.813899,-4.191469,-0.76713824,-0.2765647,-6.0299196,-5.5003967,NP
-4.6297073,-4.8514557,-1.1644973,-1.6595458,-2.8775537,-2.3943884,0.75818235,-1.5838708,-1.4333967,3.2714288,0.22631203,-0.23646696,-14,-14,-4.304644,-14,-3.3003461,-14,-14,-14,-7.1200604,-4.668845,1.5351267,-1.65333,-0.7326655,-3.7544842,-3.1611423,-14,-2.8333619,-6.326573,-4.723608,-14,-5.7084246,-1.3843334,-14,-3.487379,-14,-4.6805015,-1.2442113,0.35089627,-6.70582,-5.416441,NP
-14,0.9581891,-14,-3.6486342,-14,-14,-0.52901345,-14,-3.7097466,-14,0.4060531,1.1120462,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-2.486204,-14,-14,-4.8813953,-3.9146543,-14,-14,-14,-14,-14,-14,-3.0471675,-14,-4.969683,-14,-14,-14,-14,NP
-3.789389,-14,-2.8985832,-2.6107683,-14,-2.597947,0.0221808,-1.7754728,-3.7718189,-0.07397007,0.11048215,-0.62112886,-5.4142838,-14,-4.1074924,-14,-2.2338493,-14,-2.6590073,-14,-5.899084,-14,0.85181844,-3.0750806,-2.0971978,-14,-3.2927604,-14,-3.1704094,-5.304883,-4.7907987,-14,-14,-3.7558572,-14,-1.8975158,-14,-14,-2.8952572,-1.4355618,-4.699721,-5.6007085,NP
-3.6313157,-14,2.9905074,-0.53145593,-2.6675723,-1.3783319,0.2643285,-1.127599,-2.811047,3.3490582,-0.4377611,-0.5287231,-14,-14,-14,-14,-14,-14,-3.0521073,-14,-4.065224,-2.6344552,1.2974486,-2.7167735,-0.9115248,-3.1605608,0.05595735,-14,-3.1233156,-14,-2.2883468,-14,-5.9287124,-0.90160304,-3.584633,-1.1995133,-14,-14,-2.5100317,0.5000167,-5.8175855,-14,NP
-5.5797496,-14,-1.6512216,-3.5810785,-14,-3.2841434,-1.6940295,0.35554588,-2.5672064,1.5177432,1.3447299,-0.32339424,-14,-14,-14,-14,-1.6713573,-14,-4.397904,-14,-14,-14,1.8030237,-1.1894517,-2.3172708,-5.749377,-14,-14,-1.9634221,-14,-14,-14,-4.4802575,-2.3333056,-14,-3.9579403,-14,-14,-0.99020094,1.2447712,-8.748588,-2.4005852,NP
-1.5481892,-14,-6.7250285,-0.76725304,-5.191647,-0.53047365,0.7059354,1.0459154,-3.2060356,2.2728298,1.4286591,0.79718995,-3.4867787,-14,-4.0752773,-14,-3.2275543,-14,-3.1814694,-14,-2.7547438,-14,1.2919132,-2.6970663,-0.8233012,-4.180138,-2.3759437,-14,-2.6023674,-14,-2.016913,-7.2308946,-5.2589912,-14,-14,-0.9704772,-6.0042076,-4.5376053,-1.3551787,0.9523742,-5.314843,-14,NP
-14,1.0439713,-14,-6.0788116,-14,-14,-2.1079016,-14,-3.0014477,-2.6214771,-0.01584692,-0.28030807,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-2.2151508,-1.5434705,-14,-14,-4.8092456,-14,-14,-14,-14,-14,-14,-14,-3.6067293,-14,-0.5291695,-14,-3.17121,-14,-14,NP
-3.4322581,-14,-0.25822693,-1.0561258,-3.0640204,-1.3730586,0.4801334,-2.051041,-2.124129,3.1491857,0.11464155,-0.6533205,-14,-14,-4.1749744,-14,-4.199164,-14,-14,-14,-3.3416243,-5.5686574,1.2621875,-2.6016955,-1.338748,-4.469819,-1.8838375,-14,-4.1337924,-5.8863363,-14,-6.8664994,-7.782764,-2.8289158,-5.0823717,-0.78662944,-5.7948623,-14,-3.9299893,-1.7276592,-7.2274275,-4.6681614,NP
-14,1.911262,-14,-14,-14,-14,-0.90903234,-14,-4.5634685,-14,0.84146607,-1.5726378,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-0.7289105,-0.13367195,-14,-14,-1.2234334,-2.2777297,-14,-14,-14,-6.961427,-14,-14,-14,-14,-2.5622437,-14,-14,-14,-14,NP
-3.246375,-14,-3.4493353,-3.507147,-5.090148,-3.8984408,0.095874645,0.119762175,-1.7382503,2.2292538,0.789369,-2.229755,-14,-14,-14,-14,-1.652176,-14,-14,-14,-14,-14,0.92392766,-3.927439,-0.92093074,-14,-1.3572825,-14,-2.5051544,-14,-14,-14,-6.109823,-3.4289927,-14,-4.082811,-5.044414,-2.9874365,-1.7193177,-0.14038962,-6.1578174,-14,NP
-2.3727417,-14,3.6750946,-0.4584504,-1.489678,-1.2997088,1.545231,-2.3698566,-2.1983838,4.3986716,-0.8271663,-0.70845294,-14,-14,-14,-14,-1.9120951,-14,-2.6099806,-14,-3.9476583,-2.0510232,2.1336768,-0.25655854,-0.37825096,-3.4847257,-1.195014,-3.0710855,-0.5229806,-14,-14,-14,-4.719976,0.32940122,-4.0223637,-2.3833127,-4.0451665,-2.580773,-1.4355533,-1.2257535,-8.761401,-3.6847036,NP
-14,2.2715356,-14,-14,-14,-14,-0.14979342,-14,-14,-14,0.8476204,-1.9151348,-14,-14,-14,-1.8402767,-14,-14,-14,-14,-14,-14,-14,0.5204706,0.4229926,-14,-14,-14,-1.530359,-14,-14,-14,-14,-14,-14,-14,-14,-1.0225518,-14,-14,-14,-14,NP
-14,2.084962,-14,-14,-14,-14,-0.09351053,-14,-14,-14,0.8435374,-0.053920742,-14,-14,-14,-14,-0.6318095,-14,-14,-14,-14,-14,-14,-1.235395,0.28859857,-14,-14,-14,-14,-4.2167115,-14,-14,-14,-14,-14,-2.8593683,-14,-0.8106995,-14,-14,-6.001207,-14,NP
-14,2.7782233,-14,-14,-14,-14,-0.5144949,-14,-14,-14,1.0987067,-3.0970173,-14,-14,-14,-2.421318,-14,-14,-14,-14,-14,-14,-14,-0.54379904,-0.16007741,-14,-14,-1.6404352,-2.0361497,-14,-14,-14,-5.7204776,-14,-14,-14,-14,-14,-14,-14,-7.5463715,-14,NP
-14,1.9839822,-14,-3.727546,-14,-4.779045,-0.3088567,-14,-4.289085,-14,0.16281858,0.35537538,-2.7366476,-14,-14,-14,-1.5436622,-14,-14,-14,-14,-14,-14,-2.3567138,-1.0141838,-14,-14,-1.8513764,-14,-14,-14,-14,-5.8214083,-14,-14,-5.5342927,-14,-14,-14,-14,-14,-14,NP
-1.8970972,-14,2.5615346,-0.3093756,-2.01278,-0.7191688,2.3078153,-1.7342921,-1.7008576,3.7926633,1.2558293,-0.15888721,-2.636973,-5.0815625,-2.3799486,-14,-1.9692376,-14,-3.0543125,-14,-0.75580144,-3.7204342,1.7045357,-0.7456863,-1.5676199,-3.4960017,1.632332,-14,-2.618608,-14,-1.8323574,-14,-5.5290556,-3.6219394,-14,-0.25482655,-3.4851637,-4.568549,-1.9880755,0.83230054,-14,-14,NP
-14,2.0492744,-14,-14,-14,-14,-1.108435,-14,-4.4849496,-14,0.7082248,0.32375917,-14,-14,-14,-14,-0.46687403,-14,-14,-14,-14,-14,-14,-0.9743196,-0.13780168,-14,-14,-2.085481,-14,-14,-14,-14,-6.8714833,-14,-14,-3.934991,-14,-2.0308905,-14,-14,-7.8454385,-14,NP
-14,1.4877595,-14,-3.8530455,-14,-14,-0.4546389,-14,-14,-14,1.451556,0.2941635,-14,-14,-2.8624547,-14,-14,-14,-14,-14,-14,-14,-3.737409,-14,0.1105239,-14,-14,-14,-2.657861,-14,-14,-14,-14,-14,-14,-4.880104,-14,-2.9503539,-14,-14,-14,-14,NP
-4.2849827,-14,-0.23156394,-0.7546335,-2.7035642,-5.7360196,1.9666241,-0.26244435,-2.1338384,2.7588263,0.98565835,-1.2279582,-14,-14,-14,-14,-2.0603974,-14,-2.821155,-14,-14,-14,2.0464344,-2.0968146,-1.6010207,-3.384283,-14,-4.5163507,-1.6052318,-14,-14,-5.318242,-4.847927,-2.9225574,-4.010782,-1.6157603,-14,-2.253154,-0.9287583,0.42979032,-6.410535,-14,NP
-14,0.4842237,-14,-14,-14,-14,-2.6672378,-14,-3.9181588,-14,1.085674,0.779564,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-3.958237,-5.2347865,-1.3123735,-14,-14,-14,-3.9979298,-14,-14,-14,-14,-14,-14,-14,-14,-2.3010888,-14,-14,-8.239058,-14,NP
-4.552736,-6.2992263,-14,-2.4666288,-14,-3.672345,-0.968726,-0.51561606,-3.196143,1.4082603,1.633865,0.65145904,-14,-14,-14,-14,-4.2485895,-14,-4.4493814,-14,-3.9133687,-5.1217713,0.8190002,-3.0391552,-2.9120529,-14,-14,-14,-2.1245074,-6.815948,-3.1184418,-14,-6.1503525,-3.00663,-14,-3.1172512,-14,-4.8544054,-4.4264,-0.3701678,-4.1959805,-3.1637197,NP
-14,1.4761703,-14,-4.408324,-14,-14,0.6837574,-14,-3.9764695,-14,1.0459201,-0.83519846,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-3.630871,-0.8148854,-14,-14,-14,-14,-5.1243043,-14,-14,-6.1967216,-14,-14,-14,-14,-1.467048,-14,-14,-14,-14,NP
-14,2.178946,-14,-4.257248,-14,-14,-1.2427084,-14,-3.5082467,-14,-0.9416215,-1.1917865,-14,-14,-14,-2.917899,-14,-14,-14,-14,-14,-14,-14,-2.2733083,-0.8455055,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-7.437509,-14,NP
-4.0143256,-14,-2.3611434,-2.3062963,-5.0515037,-2.0449786,0.4499077,-2.5753703,-2.6704907,2.021397,0.32507786,-0.39271685,-14,-14,-1.4213173,-5.0088115,-3.4549818,-14,-2.0902543,-14,-14,-4.0237956,0.14971861,-4.094084,-1.9509989,-14,-3.2206018,-5.1984344,-14,-14,-2.4255342,-14,-7.686862,-1.3934104,-14,-0.015821768,-7.6121197,-14,-1.3870031,-0.18616883,-7.5578656,-4.3729177,NP
-14,1.9818313,-14,-14,-14,-14,0.466594,-14,-4.5465717,-14,-0.83266604,0.22975141,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-4.3614073,-2.1310463,-2.0697975,-14,-14,-14,-2.3052003,-5.1359277,-14,-14,-7.540328,-14,-14,-4.374621,-14,1.0830722,-14,-14,-14,-14,NP
-14,1.1730663,-14,-14,-14,-14,-1.3276463,-14,-4.9380937,-14,1.7266256,0.4242014,-3.9897501,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-2.2654264,-3.2977893,-14,-14,-14,-2.9146342,-14,-14,-14,-14,-14,-14,-5.860777,-14,-0.03589916,-14,-14,-14,-14,NP
-6.680425,-14,-14,-3.815599,-14,-3.6293008,0.30797118,-0.08661306,-2.2873476,0.2600643,0.8516498,-0.73520625,-14,-14,-14,-14,-1.9635935,-14,-14,-14,-14,-14,1.1451055,-1.9949553,-1.3998741,-3.627171,-1.8910819,-14,-1.8487197,-14,-14,-14,-4.8739033,-6.531275,-14,-5.0577517,-14,-3.6364975,-1.3919463,0.35514387,-5.1722493,-4.9998055,NP
-2.727327,-14,-2.692586,-2.4469385,-14,-1.8667746,-0.27377996,-14,-2.6111577,1.8856096,0.29261675,0.40628105,-14,-14,-2.9149806,-14,-2.8471014,-14,-3.2653868,-14,-1.9945983,-14,0.78308964,-2.4444058,-1.3459442,-4.057086,-2.235718,-14,-2.1356921,-14,-3.74202,-5.306913,-14,-5.4153137,-14,0.34715858,-2.0937173,-14,-4.70122,0.12197734,-5.106347,-3.8171868,NP
-14,-14,-14,-1.9527383,-14,-5.357284,-0.03177689,0.8844558,-3.5103958,0.66681784,0.89593124,-1.3774425,-14,-14,-14,-14,-0.9594587,-14,-14,-14,-14,-14,2.3461492,-0.3897411,0.19095805,-14,-14,-14,-14,-14,-14,-14,-3.2352612,-4.199614,-14,-14,-14,-14,-3.5406148,0.66000307,-5.3252206,-14,NP
-14,0.59997785,-14,-14,-14,-14,-1.0468404,-14,-3.8474913,-14,-1.5775691,1.4682922,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-4.629537,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-3.4124718,-14,-14,-14,-14,-14,-2.5139666,NP
-14,2.1853073,-14,-3.491345,-14,-5.5742717,-3.709035,-14,-4.734637,-14,1.3928231,-2.2635686,-14,-14,-14,-14,-3.3676329,-14,-14,-14,-14,-14,-14,-4.929897,-1.1751603,-14,-14,-14,-3.5237653,-14,-14,-14,-14,-14,-14,-14,-14,-3.516106,-14,-14,-7.6961026,-14,NP
-14,1.3793646,-14,-4.205107,-14,-14,-1.3475403,-14,-4.381415,-14,1.6286967,0.9669156,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-3.1372194,-2.1817806,-14,-14,-14,-3.1539216,-14,-14,-14,-14,-14,-14,-14,-14,-0.9724894,-14,-14,-14,-14,NP
-14,1.8872198,-14,-14,-14,-4.422562,0.17787676,-14,-4.278452,-14,0.16343634,-2.0214949,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-4.6800923,-2.5254903,-0.46026185,-14,-14,-3.5910223,-3.6328332,-14,-14,-14,-14,-3.6894312,-14,-14,-14,-2.2308872,-14,-14,-14,-14,NP
-14,1.2742139,-14,-14,-14,-14,-0.98404324,-14,-3.3499494,-14,-0.48868877,-0.49760243,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-4.1330013,-1.1046079,-14,-14,-14,-14,-14,-14,-14,-8.1271105,-14,-14,-14,-14,-2.0434616,-14,-14,-14,-14,NP
-1.9434246,-14,-14,-3.361419,-3.871712,-3.2749703,0.13488597,0.44645646,-2.3553507,0.34311402,1.2523881,-0.49158567,-14,-14,-14,-3.278743,-0.05451328,-14,-14,-14,-14,-14,1.5168234,-5.515273,-0.5146755,-4.9667993,-2.310821,-14,0.00804419,-14,-14,-14,-6.616749,-4.894015,-14,-5.670737,-14,-3.9755585,-1.3022283,0.46386835,-6.008815,-14,NP
-3.022992,-14,-0.94326335,-1.7672601,-5.0595407,-2.0773442,0.94802624,-2.116103,-2.7432828,1.6212285,0.21191205,-0.8097584,-14,-4.5475416,-2.7583816,-14,-1.6523529,-14,-3.0764105,-14,-3.5248652,-5.34428,0.17032057,-5.0518937,-1.0664498,-9.042928,-1.2727047,-14,-2.2138743,-14,-1.8599464,-6.638861,-8.0227785,-5.5759144,-4.701278,-2.211359,-4.187284,-14,-1.5386302,0.08388334,-8.274799,-14,NP
-14,2.6360588,-14,-3.5693834,-14,-14,0.057925183,-14,-3.5022876,-14,1.047424,-0.015515978,-14,-14,-14,-14,-4.2522197,-14,-14,-14,-14,-14,-14,-2.5123568,-1.8319209,-14,-14,-14,-14,-3.8179746,-14,-5.2199254,-7.496104,-14,-14,-14,-14,-14,-14,-14,-14,-14,NP
-3.702537,-14,1.5856451,-1.0154088,-4.4953775,-1.777991,1.9478143,-0.41446275,-1.6864238,3.3204505,0.48483118,-0.7106283,-14,-14,-14,-14,-1.9368181,-14,-14,-14,-3.8263972,-4.470011,1.5871977,-1.9821008,-1.0789937,-3.9090202,-2.5764637,-14,-3.3934906,-14,-14,-7.635746,-5.49588,-3.317787,-5.2180114,-2.5743709,-5.667789,-3.2682722,-1.7010181,0.030718388,-7.6665473,-6.652438,NP
-1.968805,-5.4168324,1.5021865,-1.8796923,-4.849603,-1.3239995,1.8176142,-0.5995289,-2.1082046,2.8323925,-0.12146278,-1.3921585,-3.9583592,-14,-1.6467316,-14,-2.9955575,-14,-4.4968214,-14,-1.6576135,-5.998126,1.6296675,-3.4295878,-2.0444689,-14,-1.4811434,-14,-14,-14,-3.742519,-5.0402374,-6.7944956,-2.7233057,-14,-0.079939306,-2.8909724,-14,-3.0944993,1.0438862,-14,-14,NP
-4.948885,-5.5060453,-14,-4.920532,-14,-2.3009827,-2.530779,-1.7477039,-2.3716576,0.74279624,1.5457087,-1.9624065,-14,-14,-14,-14,-0.6574713,-14,-14,-14,-3.7281673,-14,0.9751287,-4.708654,-1.0491325,-14,-14,-14,-4.2766314,-5.2935348,-14,-14,-7.78384,-6.1406455,-14,-3.759229,-14,-14,-3.7835648,-0.7260452,-7.6082234,-14,NP
-14,0.99892515,-14,-14,-14,-14,-1.2097188,-14,-3.8751004,-14,2.6033823,1.8037671,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-0.34557098,-14,-14,-14,-1.6924777,-3.3200912,-14,-14,-14,-4.387105,-14,-1.3647845,-14,-2.7718103,-14,-14,-14,-14,NP
-3.2412217,-14,2.32703,-0.8207604,-14,-1.112041,2.6150753,-2.5277643,-3.364268,3.4961703,1.2518182,0.077169165,-2.4554684,-14,-2.5589561,-4.2388773,-2.8271081,-14,-14,-14,-1.8146785,-14,2.2034068,-1.2034363,0.033413153,-2.8541648,0.15583554,-4.3761363,-14,-14,-14,-5.6438746,-5.13831,-1.9558948,-14,0.6288959,-1.7941663,-3.804135,-1.7209743,-0.4374459,-14,-14,NP
-3.072005,-14,-14,-2.0580933,-5.309141,-3.8016675,0.109818816,-1.2520477,-2.19276,-0.40811944,0.9169351,-1.388153,-14,-14,-14,-14,-2.7723262,-14,-14,-14,-14,-14,1.883406,-5.9181366,0.4026284,-4.1710267,-2.805444,-14,-1.8319237,-14,-14,-14,-5.037584,-14,-14,-5.8545713,-14,-14,-1.1108986,1.9622216,-7.32035,-2.3022423,NP
-1.9304205,-14,-4.2844176,-2.5403998,-4.845626,-2.6182098,0.59000623,-0.29137588,-4.29004,-1.3542076,1.098223,-0.7341158,-14,-14,-14,-14,-2.2815304,-14,-14,-14,-5.0459967,-14,0.7640267,-2.6881166,-0.8687078,-14,-14,-14,-3.4635093,-14,-14,-14,-8.552315,-4.335487,-14,-5.4938626,-4.299241,-4.268929,-2.3353395,1.0671448,-5.268747,-4.972075,NP
-3.2042437,-14,-4.262644,-2.5331156,-14,-4.791514,0.56769395,-1.3597707,-3.3170412,1.4906198,1.4843533,-1.6668968,-14,-14,-4.2755356,-14,-2.3668427,-14,-14,-14,-3.5488873,-14,1.4773428,-14,-3.6130395,-14,-1.701114,-14,-3.71101,-14,-14,-14,-14,-14,-14,-0.629835,-4.6732435,-5.0200944,-2.7964976,0.514296,-14,-2.3133314,NP
-14,1.2974435,-14,-14,-14,-14,-1.0672613,-4.014312,-14,-14,-1.0711181,0.7574136,-14,-14,-14,-14,-3.0056236,-14,-4.601609,-14,-14,-4.13336,-14,-4.7474656,-0.64954615,-14,-14,-14,-14,-14,-3.6306567,-14,-14,-14,-14,-3.3375726,-3.7594354,-14,-14,-14,-14,-3.1677604,NP
-2.8790607,-14,1.3458751,-2.4024477,-14,-1.6927946,1.2502745,-4.577588,-2.217787,2.428579,0.4364632,-0.013871283,-2.7584972,-4.10258,-0.6480567,2.224943,-14,-14,-3.451149,-14,-1.3662031,-5.592027,0.58718765,-2.2562456,-1.3895614,-5.7403502,-1.2722639,-14,-4.00097,-14,-0.80990964,-4.802015,-8.375283,-2.4966862,-6.499295,0.8010561,-3.5824602,-14,-2.9221776,0.022328548,-7.6965184,-5.201324,NP
-2.6665118,-14,1.5762063,0.3388364,-2.3603923,-2.757644,1.5718423,-0.08408234,-1.3760418,3.9622767,1.0189573,-0.06405376,-14,-14,-4.2735143,-14,-1.3938104,-14,-3.640308,-14,-4.556557,-4.30417,1.6351649,-2.815862,-0.93779546,-5.561751,-1.3718743,-14,-2.9721634,-14,-14,-14,-8.449728,-2.852837,-14,-1.9999149,-14,-2.581292,-1.1569724,0.63545537,-7.159869,-14,NP
-14,0.7280628,-14,-14,-14,-6.3645916,-1.7297167,-14,-3.512465,-14,0.6240347,-0.21100765,-14,-14,-14,-3.393804,-14,-14,-14,-14,-14,-14,-14,-14,0.081576675,-14,-14,-3.0830247,-1.0248924,-14,-14,-14,-9.065603,-14,-14,-6.0055323,-14,-1.3065451,-14,-14,-14,-14,NP
-2.5321338,-14,-0.603433,-1.9060166,-3.8689034,-2.835341,0.8125036,-2.337371,-2.944887,2.9075737,1.3147761,-0.3413872,-1.8614881,-3.9362912,-5.0685167,-14,-1.0545565,-14,-14,-14,-1.589435,-14,0.97161096,-3.6478522,-2.334318,-3.7118294,-0.09709597,-14,-14,-14,-2.8434486,-6.8117743,-6.773247,-1.6984764,-14,0.8115588,-4.677273,-14,-3.6194398,-0.11178568,-7.323217,-3.9517844,NP
-3.3971505,-6.8824205,-14,-5.6405783,-14,-3.1381652,-1.1048368,0.3432911,-2.8026772,-4.3090487,2.1882603,-0.56174177,-4.176141,-14,-14,-4.404603,-14,-14,-14,-14,-14,-14,0.48062924,-4.218168,-1.431365,-14,-14,-14,-0.6093317,-14,-14,-14,-5.5936604,-6.9823837,-4.636703,-14,-14,-14,-14,-4.4475136,-4.682286,-3.3861957,NP
-2.7370238,-14,-2.081809,-2.745687,-6.549147,-1.8831571,0.5185733,0.60867906,-1.2451477,2.326102,1.5673941,-0.20698243,-4.514345,-14,-14,-14,-3.185549,-14,-14,-14,-14,-14,1.3166268,-3.855435,-0.55980253,-3.6364222,-1.4520649,-14,-1.9615588,-14,-14,-14,-6.8204236,-14,-14,-3.6540153,-14,-14,-0.6771967,0.9537348,-8.2787695,-14,NP
-6.017465,-14,-14,-4.2998133,-14,-4.9304576,-0.5206907,-0.16018055,-2.4630027,-2.6462483,1.3449502,-1.3568051,-14,-14,-14,-14,-2.35304,-14,-14,-14,-14,-3.9821844,1.2219365,-14,-2.0200176,-14,-14,-14,-1.399301,-14,-14,-14,-5.59314,-14,-14,-4.4759283,-14,-14,-4.0557065,0.056425802,-6.1216135,-14,NP
-2.4302819,-14,-1.868684,0.5600073,-2.65423,-1.5822915,1.2025961,-1.8004766,-2.6910253,3.0065267,1.151205,-0.75215214,-14,-14,-4.776293,-14,-2.6376235,-14,-4.033239,-14,-3.5007632,-14,1.5364549,-3.1076117,-1.007942,-14,-0.13132188,-4.8258967,-14,-14,-4.272485,-14,-6.223269,-3.215546,-14,-5.489871,-14,-2.958406,-1.8615346,-0.37200293,-7.202589,-4.823482,NP
-14,-14,-14,-4.707913,-14,-4.400547,-0.8219441,-0.8004399,-2.7983787,-14,1.8474962,-0.84326047,-14,-14,-14,-14,-2.8420396,-14,-14,-14,-14,-14,0.47617587,-14,-1.462917,-6.1451893,-14,-14,-0.81016624,-14,-14,-14,-9.707177,-5.1340384,-5.3860717,-14,-14,-14,-14,-1.5569721,-5.0074725,-5.3418455,NP
-4.692923,-14,3.1972988,-1.1089978,-4.5421596,-1.5277469,1.7951304,-1.3683779,-1.5300511,4.02385,1.437947,-0.9515756,-14,-14,-14,-14,-1.6517414,-14,-2.3776042,-14,-4.646384,-2.8434024,1.7294806,-3.1171653,-1.3506415,-14,-1.225995,-14,-2.1610165,-14,-4.0227094,-14,-5.939071,-0.6185473,-14,-1.3529266,-3.4603686,-14,-1.7774181,-0.75942785,-7.398519,-3.2829194,NP
-14,2.49256,-14,-2.7544656,-14,-14,0.94568866,-14,-3.4640608,-1.5990694,1.8590271,-0.6815397,-14,-14,-14,-14,-2.6152945,-14,-14,-14,-14,-14,-14,-2.7851622,0.046029713,-14,-14,-1.8019946,-3.3304608,-14,-14,-14,-14,-14,-14,-14,-14,-0.52478874,-14,-1.7678549,-14,-14,NP
-14,1.7806966,-14,-2.4562705,-14,-14,0.14478227,-14,-2.4027488,-14,1.6782366,0.36282027,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-3.2141557,-2.2345524,-14,-14,-2.0351532,-1.7250447,-14,-14,-3.6441128,-14,-14,-14,-4.7727737,-14,0.16245581,-14,-14,-14,-14,NP
-14,-0.9612619,-14,-2.3929703,-14,-14,-1.5826151,-14,-4.9843993,-14,-0.9946319,1.8691844,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-3.4935322,-14,-3.2077737,-14,-4.105694,-7.1714025,-4.7907505,-14,-14,-14,-14,-2.9274461,-14,-14,-14,-14,-14,-14,NP
-14,1.6027421,-14,-14,-14,-14,0.8498823,-14,-3.77727,-14,0.69950664,0.56515205,-4.5109825,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-5.106588,-0.39093927,-14,-14,-4.3474984,-3.9848673,-14,-14,-14,-14,-14,-14,-14,-14,-1.6803991,-14,-14,-14,-14,NP
-14,2.7501144,-14,-14,-14,-14,-0.66738856,-14,-2.8826077,-14,2.405366,-0.6562996,-2.6759589,-14,-14,-14,-0.020729175,-14,-1.9346559,-14,-14,-14,-14,-3.1069233,0.09209944,-14,-14,-2.334106,-2.516583,-14,-14,-14,-14,-14,-14,-3.1330416,-14,-1.5167497,-14,-14,-14,-14,NP
-14,0.006522365,-14,-14,-14,-14,0.29070812,-14,-14,-14,-2.2482831,1.6752504,-14,-4.85745,-14,-2.134051,-14,-14,-14,-14,-14,-14,-14,-3.8902423,-14,-14,-14,-14,-2.5862238,-14,-2.7112396,-14,-14,-14,-14,-1.3600708,-14,-14,-1.8813465,-14,-14,-2.4968333,NP
-14,2.312574,-14,-14,-14,-14,-0.22050565,-14,-14,-1.5038007,2.244522,-2.9527888,-14,-14,-14,-14,-0.7045106,-14,-14,-14,-14,-14,-14,-1.5009317,-0.12479116,-14,-14,-14,-1.7149488,-14,-14,-14,-14,-14,-14,-3.046571,-14,-3.0482953,-14,-14,-6.066256,-2.405441,NP
-14,1.0209181,-14,-14,-14,-14,-1.8322759,-14,-4.813747,-14,1.8786882,0.781066,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-0.6505517,-14,-14,-14,-2.3785825,-14,-14,-14,-8.14813,-14,-14,-2.8147612,-14,-1.047021,-14,-14,-14,-14,NP
-14,1.7758145,-14,-4.254177,-14,-14,-0.8927887,-14,-4.02685,-14,1.2906513,-0.689003,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-1.4739625,-14,-14,-4.0873837,-14,-14,-14,-14,-14,-14,-14,-6.713548,-14,-3.204273,-14,-14,-14,-14,NP
-5.2549896,-14,0.37855026,-1.2806823,-3.9811044,-2.6003275,0.7362108,0.20581706,-1.8824397,3.2391212,-0.41207507,-0.71968734,-14,-14,-14,-14,-2.0264506,-14,-5.2466927,-14,-5.624027,-4.3414574,1.9002206,-2.1750975,-1.6371585,-14,-2.8615108,-14,-2.3768592,-14,-14,-14,-4.6807323,-1.366221,-14,-4.6605244,-5.9207325,-3.5710506,-1.4704745,0.69407797,-8.101985,-4.615532,NP
-14,-14,0.7596429,-2.1580987,-14,-1.7669572,1.0883105,-0.32387757,-2.7516093,3.1958175,1.2541782,0.26440197,-3.976307,-14,-2.8782425,-14,-3.5607197,-14,-14,-14,-1.9130565,-4.262959,0.83842075,-4.20247,-2.1793325,-14,-1.1748607,-14,-14,-14,-2.2722456,-14,-6.4489117,-1.83498,-14,0.37815407,-2.83527,-14,-1.7841332,0.61306167,-6.9280663,-2.8493557,NP
